studyPointID,LFEVTGroupCd_FINAL,os_loading,ms_loading,us_loading,tree_loading,snag_loading,shrub_loading,herb_loading,herb_percentlive,moss_loading,lichen_loading,litter_loading,litter_depth,duff_loading,duff_depth,1hr_loading,10hr_loading,100hr_loading,fwd_loading,1000hrS_loading,1000hrR_loading,1000hr_loading,10000hrS_loading,10000hrR_loading,10000hr_loading,GT10000hrS_loading,GT10000hrR_loading,GT10000hr_loading,cwd_sound_loading,cwd_rotten_loading,cwd_loading
21353,624,,,,7.5,0.16,0.12,0.52,,,,0.32,,0,,0,0.22,1.23,1.45,,,,,,,,,,,,0
21354,624,,,,17.29,0,0,0.43,,,,4.25,,4.19,,0,0,0,0,,,,,,,,,,,,0
21355,620,,,,31.8,0,0.12,0.2,,,,3.81,,1.45,,0.02,0.23,0.69,0.94,,,,,,,,,,,,0
21356,624,,,,0.34,0,0.35,0.59,,,,2.82,,0,,0,0,0,0,,,,,,,,,,,,0
21357,624,,,,9.35,0.44,0,0.53,,,,4.11,,0.43,,0,0,0,0,,,,,,,,,,,,0
21358,624,,,,8.75,0,1.32,0.04,,,,1.01,,0,,0.01,0.62,0.52,1.15,,,,,,,,,,,,0
21359,624,,,,13.46,0.62,1.06,0.22,,,,0.82,,0.68,,0.04,0.65,1.7,2.39,,,,,,,,,,,,0.74
21360,624,,,,13.47,0,2.73,0.08,,,,0.73,,0.68,,0.03,0.37,0.68,1.08,,,,,,,,,,,,0
21361,624,,,,2.03,0,0.11,0.17,,,,0.48,,0.19,,0.01,0,0,0.01,,,,,,,,,,,,0
21362,624,,,,2.28,0,3.51,0.49,,,,0.7,,1.03,,0,0,0,0,,,,,,,,,,,,0
21363,1014,,,,,,0.47,0.33,,,,0.06,,0,,0,0,0,0,,,,,,,,,,,,0
21364,624,,,,2.59,0,2.23,0.38,,,,0.32,,0,,0,0.05,0,0.05,,,,,,,,,,,,0
21365,624,,,,17.5,1.26,1.46,0.49,,,,0.38,,0,,0.01,0.14,1.02,1.17,,,,,,,,,,,,0.29
21366,707,,,,28.53,3.73,1.24,0.14,,,,6.16,,1.67,,0.07,0.43,1.82,2.32,,,,,,,,,,,,0
21367,624,,,,2.85,0,0,0.61,,,,1.06,,0,,0,0,0,0,,,,,,,,,,,,0
21369,624,,,,0.21,0,0.57,0.38,,,,1.47,,0.28,,0.01,0.19,0,0.2,,,,,,,,,,,,0
21370,624,,,,5.93,0,0.39,0.47,,,,1.38,,0.51,,0.01,0,0,0.01,,,,,,,,,,,,0
21371,624,,,,1.8,0,0.46,0.41,,,,0.54,,0,,0.01,0,0,0.01,,,,,,,,,,,,0
21372,624,,,,6.28,0,0.12,0.59,,,,0.38,,0,,0,0,0.41,0.41,,,,,,,,,,,,0
21373,656,,,,5.23,0.3,0.69,0.39,,,,2.78,,1.14,,0,0,0.46,0.46,,,,,,,,,,,,0
21374,679,,,,36.19,0,0.55,0.41,,,,5.28,,4.56,,0.02,0.06,0.45,0.53,,,,,,,,,,,,0
21375,656,,,,32.15,0,0.47,0.15,,,,2.43,,2.05,,0.04,0.31,0.91,1.26,,,,,,,,,,,,0
21376,630,,,,0.77,0,0,0.66,,,,5.91,,0.34,,0.01,0,1.82,1.83,,,,,,,,,,,,0
21377,624,,,,0.5,0,0.47,0.17,,,,0.26,,0,,0,0,0,0,,,,,,,,,,,,0
21378,624,,,,7.72,1.75,0.23,0.23,,,,0.5,,0,,0,0.14,0,0.14,,,,,,,,,,,,0
21379,624,,,,4.04,0,0.24,0.23,,,,0.23,,0,,0.02,0.23,0,0.25,,,,,,,,,,,,0
21380,624,,,,2.99,0,0.68,0.27,,,,0.44,,0,,0.02,0,0,0.02,,,,,,,,,,,,0
21381,624,,,,3.4,0,0.45,0.35,,,,2.03,,0,,0.02,0,0,0.02,,,,,,,,,,,,0
21382,662,,,,20.01,0,1.86,0.2,,,,5.28,,7.92,,0.02,0.19,0,0.21,,,,,,,,,,,,1.04
21383,662,,,,32.64,0.88,0.88,0.14,,,,5.63,,6.53,,0.02,0.19,1.03,1.24,,,,,,,,,,,,6.45
21384,624,,,,9.02,2.09,1.28,0.52,,,,1.82,,0,,0,0.14,0,0.14,,,,,,,,,,,,2.61
21385,624,,,,2.96,0.17,0.35,0.34,,,,0.81,,0,,0.01,0.05,0,0.06,,,,,,,,,,,,0
21386,624,,,,11.87,0.2,0.12,0.49,,,,4.11,,0,,0.01,0.09,0,0.1,,,,,,,,,,,,0
21387,624,,,,7.98,0,0.46,0.44,,,,4.11,,0,,0.02,0.09,0,0.11,,,,,,,,,,,,0
21388,624,,,,2.88,0,1.67,0.03,,,,0.23,,0.17,,0.01,0.05,0,0.06,,,,,,,,,,,,0
21389,624,,,,1.83,0,1.12,0.48,,,,0.44,,0,,0.01,0.14,0.34,0.49,,,,,,,,,,,,0.42
21390,624,,,,13.42,0,0.65,0.62,,,,0.85,,0,,0.01,0.05,0.68,0.74,,,,,,,,,,,,0
21391,624,,,,1.63,0,1.65,0.08,,,,0.35,,0.09,,0,0.05,0.68,0.73,,,,,,,,,,,,0
21392,624,,,,2.66,0,0.63,0.37,,,,0.35,,0,,0,0,0,0,,,,,,,,,,,,0
21393,624,,,,4.02,0,0.81,0.44,,,,0.32,,0,,0,0,0,0,,,,,,,,,,,,0.75
21394,624,,,,5.66,0,0.32,0.55,,,,0.22,,0,,0.02,0.19,0.46,0.67,,,,,,,,,,,,0
21395,624,,,,1.76,0,0.69,0.46,,,,0.5,,0,,0,0,0,0,,,,,,,,,,,,0
21396,624,,,,8.79,0,1.42,0.25,,,,0.55,,0.23,,0.02,0.31,0,0.33,,,,,,,,,,,,0
21397,668,,,,51,0,0.34,0.2,,,,0.26,,0,,0.02,0.19,0.34,0.55,,,,,,,,,,,,0
21398,624,,,,3.2,0,0.49,0.55,,,,0.88,,0,,0,0,0,0,,,,,,,,,,,,0
21399,624,,,,5.44,0,0.22,0.7,,,,1.12,,0,,0.01,0,0,0.01,,,,,,,,,,,,0
21400,624,,,,3.68,0,0.6,0.38,,,,0.97,,0,,0.01,0.06,0,0.07,,,,,,,,,,,,0
21401,620,,,,13.78,1.43,0.12,0.43,,,,0.28,,0.41,,0,0.14,1.02,1.16,,,,,,,,,,,,1.35
21402,656,,,,22.02,2.45,0.24,0.12,,,,1.22,,2.33,,0.03,0.51,1.37,1.91,,,,,,,,,,,,0.07
21403,620,,,,3.62,0,1.12,0.35,,,,0.7,,3.08,,0,0,0.34,0.34,,,,,,,,,,,,0.19
21404,624,,,,0.25,0,0.11,0.38,,,,0.06,,0,,0,0,0,0,,,,,,,,,,,,0
21405,624,,,,4.65,0,0.11,0.53,,,,0.23,,0,,0,0,0,0,,,,,,,,,,,,1.84
21406,624,,,,5.52,0.13,0.46,0.44,,,,0.67,,0.65,,0,0,0,0,,,,,,,,,,,,1.34
21407,620,,,,13.05,0.92,1.46,0.23,,,,0.46,,0.31,,0,0,0,0,,,,,,,,,,,,0
21408,656,,,,16.17,0.27,0.23,0.26,,,,1.44,,0.93,,0,0.06,0,0.06,,,,,,,,,,,,0
21409,656,,,,42.77,0,0.16,0.47,,,,,,,,0,0,0,0,,,,,,,,,,,,0
21410,679,,,,14.85,0.48,0.34,0.5,,,,0.86,,1.76,,0.01,0,0.34,0.35,,,,,,,,,,,,3.34
21411,679,,,,10.95,0,0.83,0.26,,,,0.38,,0.09,,0.01,0.05,0.34,0.4,,,,,,,,,,,,0
21412,656,,,,3.57,0,0.71,0.41,,,,3.26,,0.09,,0,0.09,0.34,0.43,,,,,,,,,,,,0
21413,620,,,,3.37,0,0.47,0.39,,,,0.29,,0,,0,0.06,0,0.06,,,,,,,,,,,,0.65
21414,679,,,,15.83,0,0.12,0.4,,,,0.73,,0.34,,0.01,0.05,0,0.06,,,,,,,,,,,,0
21415,624,,,,8.95,0,0.96,0.38,,,,0.32,,0.09,,0,0.05,0.34,0.39,,,,,,,,,,,,0
21416,620,,,,0.84,0,0,0.45,,,,0,,0,,0,0,0,0,,,,,,,,,,,,0
21417,624,,,,2.08,0,0.35,0.61,,,,0.21,,0,,0,0,0,0,,,,,,,,,,,,0
21418,624,,,,3.12,0,0.47,0.61,,,,0.09,,0.09,,0,0,0,0,,,,,,,,,,,,0
21419,620,,,,5.1,0,0.31,0.43,,,,0.35,,0,,0,0,0,0,,,,,,,,,,,,0
21420,624,,,,4.45,0,0,0.49,,,,0.29,,0,,0,0,0,0,,,,,,,,,,,,0
21421,624,,,,12.01,0,0,0.37,,,,0.56,,0,,0,0.28,0.34,0.62,,,,,,,,,,,,1.84
21422,624,,,,1.4,0,0,0.23,,,,0.38,,0,,0.01,0,0,0.01,,,,,,,,,,,,0
21423,666,,,,11.52,0,0.38,0.22,,,,0.56,,0,,0.02,0.11,0.27,0.4,,,,,,,,,,,,0
21424,624,,,,5.7,0.24,0.45,0.43,,,,0.44,,0.85,,0,0.23,0,0.23,,,,,,,,,,,,0
21425,624,,,,13.63,3.78,2,0.41,,,,1.58,,2.14,,0,0,0,0,,,,,,,,,,,,0.74
21426,624,,,,5.73,2.62,0.81,0.41,,,,1.92,,0,,0.01,0,0,0.01,,,,,,,,,,,,0
21427,666,,,,15.25,0,2.46,0.43,,,,2.88,,0.47,,0.02,0.15,0.82,0.99,,,,,,,,,,,,0
21428,624,,,,8.84,0,1.39,0.56,,,,2.64,,0,,0.01,0.05,0,0.06,,,,,,,,,,,,0.29
21429,624,,,,3.49,0,0.27,0.5,,,,3.84,,0,,0.01,0,0,0.01,,,,,,,,,,,,0
21430,624,,,,14.31,0,2.6,0.32,,,,2.44,,0,,0.02,0.19,0,0.21,,,,,,,,,,,,0
21431,624,,,,1.63,0,0.35,0.48,,,,0.38,,0,,0.01,0.05,1.7,1.76,,,,,,,,,,,,0.48
21432,624,,,,6.32,1.56,0.65,0.25,,,,0.09,,0,,0,0.23,1.7,1.93,,,,,,,,,,,,0
21433,624,,,,4.45,0,1,0.47,,,,0.56,,0,,0.01,0.32,1.02,1.35,,,,,,,,,,,,0
21434,624,,,,4.36,0,1.18,0.26,,,,0.21,,0,,0.01,0.09,0.34,0.44,,,,,,,,,,,,0
21435,624,,,,6.31,0,0.9,0.23,,,,0.32,,0,,0.01,0.37,0.68,1.06,,,,,,,,,,,,0
21436,668,,,,2.73,0.4,1,0.2,,,,1.5,,0,,0,0,2.73,2.73,,,,,,,,,,,,0.96
21437,624,,,,1.27,0,2.54,0.02,,,,0.56,,0,,0.02,0.28,1.7,2,,,,,,,,,,,,0
21438,624,,,,28.36,0,0.12,0.58,,,,4.23,,0,,0.01,0.28,0,0.29,,,,,,,,,,,,0.46
21439,656,,,,21.5,3.22,0,0.38,,,,2.07,,2.56,,0,0,0.34,0.34,,,,,,,,,,,,0
21440,662,,,,28.53,0,1.38,0.37,,,,3.81,,4.7,,0.02,0.37,0.34,0.73,,,,,,,,,,,,0
21441,624,,,,2.94,0,1.36,0.56,,,,1.7,,0,,0.01,0.06,0,0.07,,,,,,,,,,,,0.21
21442,624,,,,1.78,0,1.24,0.53,,,,1.82,,0,,0,0,0,0,,,,,,,,,,,,0
21443,662,,,,6.7,0,1.21,0.49,,,,3.26,,10.25,,0.02,0.56,1.36,1.94,,,,,,,,,,,,0
21444,624,,,,5.67,0,0.21,0.49,,,,1.21,,0,,0.02,0.19,0,0.21,,,,,,,,,,,,0
21445,620,,,,1.54,0,0.33,0.26,,,,1.02,,0.93,,0,0,0,0,,,,,,,,,,,,0
21446,624,,,,2.33,0,0.23,0.37,,,,1.26,,0,,0.01,0,0,0.01,,,,,,,,,,,,0
21447,620,,,,0.74,0,0.35,0.18,,,,0.97,,0,,0,0,0,0,,,,,,,,,,,,0
21448,620,,,,2.14,0,0.68,0.26,,,,0.67,,0.26,,0.01,0,0,0.01,,,,,,,,,,,,0
21449,624,,,,2.84,0,0.62,0.61,,,,1.23,,0,,0,0,0,0,,,,,,,,,,,,0
21450,620,,,,3.81,0,0.7,0.34,,,,0.41,,0,,0.05,0.14,0,0.19,,,,,,,,,,,,0
21451,624,,,,0.86,0,0.47,0.2,,,,0.65,,0,,0.04,0.65,2.05,2.74,,,,,,,,,,,,0.95
21452,624,,,,6.81,0,0.93,0.43,,,,1.26,,0,,0.01,0,1.23,1.24,,,,,,,,,,,,0
21453,624,,,,15.28,0,0.15,0.06,,,,0.43,,0,,0,0.25,0.46,0.71,,,,,,,,,,,,0
21454,624,,,,0.83,17.24,0,0.47,,,,0.32,,0,,0,0.05,0.68,0.73,,,,,,,,,,,,0
21455,624,,,,12.53,0,0.24,0.09,,,,0.65,,0,,0,0.56,1.36,1.92,,,,,,,,,,,,0
21456,696,,,,0.42,0,0.12,0.2,,,,0.13,,0,,0,0.05,0.34,0.39,,,,,,,,,,,,0.89
21457,656,,,,9.11,0.21,0.12,0.58,,,,1.41,,2.14,,0.01,0,0,0.01,,,,,,,,,,,,0
21458,672,,,,5.95,0,0.16,0.51,,,,0.06,,0,,0,0,0,0,,,,,,,,,,,,0
21459,656,,,,11.73,0,0.12,0.5,,,,2.62,,7.32,,0.01,0.05,0,0.06,,,,,,,,,,,,0.37
21460,679,,,,24,0,0.48,0.49,,,,1.06,,3.76,,0,0,0,0,,,,,,,,,,,,0
21461,656,,,,4.05,0,1.48,0.29,,,,1.85,,3.08,,0,0.09,0.34,0.43,,,,,,,,,,,,0
21462,624,,,,8.46,0,0.36,0.46,,,,0.35,,0.93,,0,0,0,0,,,,,,,,,,,,0
21463,740,,,,,,0.11,0.43,,,,0.74,,0.93,,0,0,0.34,0.34,,,,,,,,,,,,0
21464,620,,,,10.3,0,0.27,0.47,,,,4.36,,2.56,,0.02,0.12,0.91,1.05,,,,,,,,,,,,1.47
21465,620,,,,,,0.35,0.49,,,,8.16,,0.26,,0,0.06,0,0.06,,,,,,,,,,,,0
21466,662,,,,32.86,0.71,0.32,0.26,,,,5.63,,9,,0.02,0.37,0.45,0.84,,,,,,,,,,,,0
21467,624,,,,11.14,0,0.41,0.24,,,,0.35,,0,,0.01,0.05,0,0.06,,,,,,,,,,,,0
21468,620,,,,36.14,2.07,0.23,0.02,,,,0.79,,0,,0.02,0.09,3.82,3.93,,,,,,,,,,,,0
21469,696,,,,13.85,0,0,0.12,,,,0.41,,3.93,,0,0.07,0,0.07,,,,,,,,,,,,0
21470,630,,,,1.1,0,0.12,0.28,,,,0,,0,,0,0.09,0,0.09,,,,,,,,,,,,0
21471,624,,,,8.03,0,0.49,0.21,,,,0.23,,0,,0,0.05,0,0.05,,,,,,,,,,,,0
21472,624,,,,16.55,0,0.24,0.4,,,,0.12,,0,,0,0.09,0,0.09,,,,,,,,,,,,0
21473,624,,,,1.38,0,0.46,0.29,,,,0.38,,0,,0,0,0,0,,,,,,,,,,,,0
21474,620,,,,2.55,0,0,0.41,,,,0.38,,0,,0,0,0,0,,,,,,,,,,,,0
21475,620,,,,3.02,0,0.85,0.16,,,,0.12,,0,,0,0,0,0,,,,,,,,,,,,0
21476,624,,,,2.44,0,0.59,0.12,,,,0.03,,0,,0,0,0,0,,,,,,,,,,,,0
21477,620,,,,3.6,0.2,0.75,0.4,,,,0.32,,0,,0,0.09,0,0.09,,,,,,,,,,,,0
21478,620,,,,0.19,0,0.68,0.34,,,,0.15,,0,,0,0,0.34,0.34,,,,,,,,,,,,0
21479,620,,,,1.05,0,1,0.23,,,,0.29,,0,,0,0,0,0,,,,,,,,,,,,0
21480,620,,,,3.5,0,0.68,0.24,,,,0.06,,0,,0.01,0.05,0,0.06,,,,,,,,,,,,0
21481,620,,,,1.25,0,0.66,0.11,,,,0.15,,0,,0,0,0,0,,,,,,,,,,,,0
21482,624,,,,9.44,0,0.54,0.49,,,,1.86,,0,,0,0.09,0,0.09,,,,,,,,,,,,0
21483,624,,,,16.49,0,0.73,0.39,,,,1.98,,0,,0,0,0.46,0.46,,,,,,,,,,,,0
21484,624,,,,2.92,0.14,0.11,0.53,,,,1.82,,0,,0,0.09,0.34,0.43,,,,,,,,,,,,0
21485,624,,,,1.97,0,1.51,0.39,,,,5.58,,0,,0,0,0,0,,,,,,,,,,,,3.72
21486,624,,,,11.15,0,1.28,0.47,,,,1.23,,0,,0.01,0.09,0,0.1,,,,,,,,,,,,0
21487,624,,,,5.64,0,0.5,0.58,,,,0.79,,0,,0.02,0.14,0,0.16,,,,,,,,,,,,0.46
21488,620,,,,7.72,0,0.46,0.23,,,,0.67,,0,,0,0,0,0,,,,,,,,,,,,0
21489,620,,,,2.66,0,0.69,0.49,,,,0.32,,0,,0.01,0.09,0,0.1,,,,,,,,,,,,0
21490,624,,,,1.6,0,0.29,0.32,,,,0.31,,0,,0,0,0,0,,,,,,,,,,,,0
21491,620,,,,6.09,0,0.24,0.12,,,,0.88,,0.09,,0.04,0.37,2.05,2.46,,,,,,,,,,,,0
21492,624,,,,5.47,0,0,0.18,,,,0.18,,0,,0.03,1.06,1.02,2.11,,,,,,,,,,,,0
21493,624,,,,1.37,0,0.36,0.15,,,,0.1,,0,,0.02,0.19,0,0.21,,,,,,,,,,,,0
21494,624,,,,1.82,0,0.67,0.27,,,,0.03,,0,,0,0,0,0,,,,,,,,,,,,0
21495,620,,,,11.05,0.85,0,0.13,,,,1.32,,4.7,,0.04,0.32,1.36,1.72,,,,,,,,,,,,0
21496,656,,,,5.51,0,0.98,0.4,,,,1.67,,6.84,,0.02,0.05,0.34,0.41,,,,,,,,,,,,0
21497,620,,,,3.27,0,0,0.23,,,,3.33,,3.42,,0.03,0.13,1.38,1.54,,,,,,,,,,,,0.25
21498,620,,,,27.27,0.13,0,0.07,,,,2.02,,4.53,,0.06,0.09,0,0.15,,,,,,,,,,,,0
21499,656,,,,15.59,0,0.12,0.23,,,,2.41,,3.85,,0.02,0.05,0,0.07,,,,,,,,,,,,0
21500,656,,,,6.51,0,0.23,0.34,,,,2.17,,1.97,,0.02,0.05,0,0.07,,,,,,,,,,,,0
21501,624,,,,,,0.77,0.35,,,,0.29,,0,,0,0,0,0,,,,,,,,,,,,0
21502,624,,,,1.33,0,0.46,0.55,,,,2.7,,0,,0,0,0,0,,,,,,,,,,,,0
21503,624,,,,1.12,0,0.76,0.32,,,,0.26,,0,,0.01,0.32,0,0.33,,,,,,,,,,,,0
21504,624,,,,3.32,0,0.23,0.22,,,,0.03,,0,,0,0,0,0,,,,,,,,,,,,0
21505,656,,,,19,0,0.36,0.44,,,,1.44,,7.74,,0.01,0.14,0.39,0.54,,,,,,,,,,,,0.31
21506,613,,,,6.61,0,0.82,0.24,,,,0.06,,0,,0,0,0,0,,,,,,,,,,,,0
21507,620,,,,14.15,0,0.5,0.25,,,,0.7,,0,,0,0.05,0.36,0.41,,,,,,,,,,,,0
21508,656,,,,5.2,2.66,0.47,0.29,,,,0.42,,0,,0,0.14,0.69,0.83,,,,,,,,,,,,1.46
21509,620,,,,5.62,0.47,1.22,0.07,,,,0.47,,0.85,,0.02,0.23,0,0.25,,,,,,,,,,,,0
21510,624,,,,3.81,0,0.49,0.3,,,,0.35,,1.03,,0.01,0.19,1.37,1.57,,,,,,,,,,,,0
21511,624,,,,2.65,0,0.63,0.31,,,,0.28,,0,,0.01,0,0,0.01,,,,,,,,,,,,0
21512,656,,,,10,0,0.33,0.17,,,,2.82,,1.9,,0.02,0.19,0,0.21,,,,,,,,,,,,0
21513,679,,,,9.87,0,0.39,0.34,,,,2.67,,3.16,,0.01,0.14,0,0.15,,,,,,,,,,,,0
21514,624,,,,1.54,0,0.47,0.34,,,,0.85,,0.68,,0.02,0.09,0,0.11,,,,,,,,,,,,0
21515,620,,,,4.65,0,0.46,0.34,,,,2.32,,2.14,,0.03,0.05,0,0.08,,,,,,,,,,,,0
21516,630,,,,1.4,2.18,0.77,0.27,,,,2.64,,2.56,,0.01,0,0,0.01,,,,,,,,,,,,0
21517,620,,,,3.78,0.51,0.83,0.12,,,,1.61,,1.46,,0.01,0,0,0.01,,,,,,,,,,,,0
21518,624,,,,4.35,0.28,0.82,0.32,,,,1.29,,0,,0.03,0.23,0.68,0.94,,,,,,,,,,,,0
21519,696,,,,4.61,0,0.23,0.27,,,,1.32,,0,,0.01,0,0,0.01,,,,,,,,,,,,0
21520,620,,,,0.29,0,0.28,0.44,,,,1.03,,0.43,,0.01,0.23,0,0.24,,,,,,,,,,,,1.53
21521,630,,,,2.66,0,0.91,0.2,,,,1.63,,2.56,,0.01,0.05,0,0.06,,,,,,,,,,,,0
21522,630,,,,1.79,0,0.83,0.26,,,,0.74,,0,,0,0.09,0,0.09,,,,,,,,,,,,0
21523,740,,,,,,0.44,0.3,,,,0.95,,0.31,,0.01,0,0,0.01,,,,,,,,,,,,0
21524,624,,,,1.43,0.15,1.17,0.52,,,,0.67,,0,,0.01,0.19,0.34,0.54,,,,,,,,,,,,0
21525,620,,,,2.59,0.47,0.88,0.14,,,,1,,0.85,,0.02,0.09,0,0.11,,,,,,,,,,,,0
21526,656,,,,8.84,0,1.06,0.14,,,,1.97,,0,,0,0.05,0.34,0.39,,,,,,,,,,,,0
21527,620,,,,1.65,0,0.5,0.14,,,,0.59,,0,,0.01,0.05,0,0.06,,,,,,,,,,,,0
21528,691,,,,,,0.16,0.68,,,,13.28,,1.37,,0,0,0,0,,,,,,,,,,,,0
21529,662,,,,44.84,0.8,1.71,0.11,,,,0.53,,1.03,,0.16,1.06,1.7,2.92,,,,,,,,,,,,0.81
21530,624,,,,,,0.97,0.05,,,,0.18,,0,,0.07,0.46,0,0.53,,,,,,,,,,,,0
21531,624,,,,,,1.1,0.01,,,,0.09,,0,,0.01,0,0,0.01,,,,,,,,,,,,0
21532,620,,,,10.8,0,1.71,0.35,,,,3.93,,2.99,,0.08,0.65,1.7,2.43,,,,,,,,,,,,0.35
21533,696,,,,19.34,6.6,0.24,0.31,,,,3.2,,1.79,,0.03,0.56,0,0.59,,,,,,,,,,,,0
21534,624,,,,1.72,0,0.97,0.17,,,,1.23,,0.51,,0.01,0,0,0.01,,,,,,,,,,,,0
21535,624,,,,9.79,0,1.51,0.05,,,,0.67,,0.09,,0.02,0.28,1.7,2,,,,,,,,,,,,0
21536,624,,,,1.81,0,0.32,0.63,,,,0.35,,0,,0.01,0.12,0.91,1.04,,,,,,,,,,,,0
21537,624,,,,11.56,0,0.31,0.38,,,,1.79,,0.43,,0.01,0.09,0,0.1,,,,,,,,,,,,0
21538,663,,,,35.7,0,0.23,0,,,,5.22,,0.17,,0.01,0.19,0.68,0.88,,,,,,,,,,,,0
21539,624,,,,2.2,0,0.36,0.61,,,,1.47,,0.09,,0,0,0.34,0.34,,,,,,,,,,,,0
21540,624,,,,5.11,0,1.11,0.59,,,,2.96,,0,,0,0,0.34,0.34,,,,,,,,,,,,0.21
21541,666,,,,1.54,0,0.86,0.67,,,,1.12,,0.51,,0,0.19,1.02,1.21,,,,,,,,,,,,0.19
21542,624,,,,6.64,0,0.57,0.27,,,,0.09,,0,,0,0.05,0.34,0.39,,,,,,,,,,,,0
21543,624,,,,3.74,0,0,0.59,,,,3.79,,0.43,,0,0,0.34,0.34,,,,,,,,,,,,0
21544,624,,,,4.91,0,0,0.52,,,,1.88,,0,,0,0,0,0,,,,,,,,,,,,0
21545,637,,,,32.54,0.26,1.34,0.32,,,,8.22,,1.97,,0.01,0.23,1.36,1.6,,,,,,,,,,,,0.73
21546,668,,,,5.11,0,0.15,0.63,,,,6.06,,1.14,,0.01,0.29,0.99,1.29,,,,,,,,,,,,0
21547,656,,,,19.45,0.89,0.11,0.22,,,,2.85,,0.09,,0.04,0.14,2.73,2.91,,,,,,,,,,,,2.5
21548,624,,,,4.29,0,0,0.35,,,,0.53,,0.13,,0,0,0.91,0.91,,,,,,,,,,,,0
21549,624,,,,10.18,0,0.47,0.13,,,,0.44,,0.43,,0.01,0.06,0.41,0.48,,,,,,,,,,,,0
21550,624,,,,0.54,0,0.23,0.17,,,,0.21,,0,,0.01,0.05,0,0.06,,,,,,,,,,,,0
21551,624,,,,1.05,0,0,0.49,,,,0.53,,0,,0,0,0,0,,,,,,,,,,,,0
21552,624,,,,0.27,0,0,0.24,,,,0.29,,0,,0,0,0,0,,,,,,,,,,,,0
21553,624,,,,0.85,0,0,0.38,,,,0.62,,0,,0,0,0,0,,,,,,,,,,,,0
21554,624,,,,0.32,0,0.34,0.4,,,,1.35,,0,,0.01,0.05,0.34,0.4,,,,,,,,,,,,0
21555,624,,,,3.8,0,0.99,0.12,,,,0.35,,0,,0.03,0.42,1.7,2.15,,,,,,,,,,,,0
21556,624,,,,1.56,0,0.16,0.53,,,,3.11,,0,,0,0,0,0,,,,,,,,,,,,0
21557,620,,,,8.94,0,0.35,0.05,,,,0,,0,,0,0.09,0,0.09,,,,,,,,,,,,0
21558,620,,,,4.22,0,0.48,0.15,,,,0.12,,0,,0,0.28,0,0.28,,,,,,,,,,,,0
21559,620,,,,7.09,0,0.34,0.35,,,,0.91,,0,,0.04,0,0.34,0.38,,,,,,,,,,,,0
21560,624,,,,0.94,0,0.45,0.49,,,,3.35,,0.77,,0,0.09,0,0.09,,,,,,,,,,,,0
21561,624,,,,4.37,1.22,1.4,0.21,,,,1.41,,0,,0.03,0.39,0,0.42,,,,,,,,,,,,1.96
21562,624,,,,11.71,0,1.67,0.58,,,,2.02,,0,,0.01,0,0,0.01,,,,,,,,,,,,0.29
21563,624,,,,12.18,0,3.12,0,,,,1.06,,0,,0.01,0.28,1.7,1.99,,,,,,,,,,,,0
21564,696,,,,62.82,9.12,2.06,0.12,,,,2.32,,0,,0.04,0.32,1.71,2.07,,,,,,,,,,,,3.88
21565,679,,,,21.6,0,0,0.43,,,,0.88,,1.54,,0,0,0.68,0.68,,,,,,,,,,,,0
21566,620,,,,42.47,0,0,0.11,,,,3.77,,11.08,,0.07,0.43,1.05,1.55,,,,,,,,,,,,2.96
21567,620,,,,8.74,0,0.12,0.47,,,,0.32,,1.54,,0,0,0,0,,,,,,,,,,,,0
21568,696,,,,47.95,1.55,0.12,0,,,,3.56,,16.07,,0.07,0.1,1.4,1.57,,,,,,,,,,,,0.74
21569,656,,,,27.38,0,0.12,0,,,,4.07,,4.25,,0.09,0.09,1.36,1.54,,,,,,,,,,,,0.97
21570,668,,,,21.05,0,0.24,0.22,,,,3.11,,2.05,,0.11,1.94,1.36,3.41,,,,,,,,,,,,0
21571,624,,,,2.02,0,0,0.64,,,,11.36,,2.99,,0,0,0,0,,,,,,,,,,,,0
21572,1005,,,,68.14,0.81,0.48,0.08,,,,5.88,,7.49,,0.04,0.7,0.44,1.18,,,,,,,,,,,,1.47
21573,624,,,,4.89,0.74,0.58,0.4,,,,2.59,,0,,0,0.14,0.34,0.48,,,,,,,,,,,,0
21574,624,,,,2.97,0.22,0.29,0.49,,,,0.86,,0,,0,0,0,0,,,,,,,,,,,,0
21575,624,,,,9.15,0,0.44,0.12,,,,0.94,,0,,0,0.37,0,0.37,,,,,,,,,,,,0
21576,624,,,,5.68,0,0.5,0.61,,,,3.08,,0,,0,0.05,0,0.05,,,,,,,,,,,,0
21577,624,,,,7.05,0,0.22,0.58,,,,1.51,,0,,0,0,0,0,,,,,,,,,,,,0.37
21578,662,,,,20.13,0,0.45,0.46,,,,0.82,,0.17,,0,0.05,0,0.05,,,,,,,,,,,,0
21579,656,,,,14.43,0,1.39,0.26,,,,0.82,,0.43,,0.02,0.14,0.34,0.5,,,,,,,,,,,,0.8
21580,668,,,,4.98,0.84,0.65,0.45,,,,0.78,,0.8,,0.01,0,0,0.01,,,,,,,,,,,,0
21581,624,,,,21.01,0.5,0.8,0.06,,,,2.38,,0.64,,0.02,0.57,4.11,4.7,,,,,,,,,,,,0
21582,624,,,,2.37,0,0,0.63,,,,3.23,,0.94,,0.01,0.19,0.34,0.54,,,,,,,,,,,,0
