PLOT_ID,SUBPLOT_ID,x,y,Fuelbed_nu,Fuelbed_Na,Depth_shru,Depth_nonW,Depth_wood,Depth_LLM,Depth_surf,Depth_lowF,Tree_overs,Tree_midst,Tree_under,Tree_bole_,Tree_above,Snag_cla_2,Snag_cla_3,Snag_cla_4,LadderFuel,Shrub_prim,Shrub_seco,Shrub_need,Nonwoody_p,Nonwoody_s,Woody_soun,Woody_so_1,Woody_so_2,Woody_so_3,Woody_so_4,Woody_so_5,Woody_rott,Woody_ro_1,Woody_ro_2,LLM_litter,GroundFuel,GroundFu_1,GroundFu_2,FCCS,EVT,MODIS Enhanced,SRS Group,EVG_GP,EVG_PHYS,EVG_GP_N,SAF/SRM
284,4,431076.4179,3671829.104,396,Pine forest 41-60 years,70.104,54.864,5.080000102,4.318000406,13.19941521,1.169314969,19.60953307,34.19882986,2.612784745,350.4178615,404.7709379,0,0,0,0.672510693,1.611140369,0,2.241702311,0.112085116,0,0.201753208,0.605259624,5.738758366,8.070128545,0.448340462,0,0,1.793361849,0,7.621787859,7.173447397,10.65257006,0.004919994,617,3335,1478,Loblolly  pine,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp
284,3,430816.3286,3671971.352,395,Pine - Mixed hardwoods   forest 21-40 years,60.96,51.816,2.540000081,2.286,8.833049136,0.12700001,43.63615449,12.54743888,17.23888804,135.0304967,196.3294205,0,0,0,0.672510693,1.039242319,0,2.241702311,0,0,0.291421323,0.448340462,1.053600154,0,0,0,0,1.120851156,0,4.035064385,3.586723698,9.078894361,0.000542492,633,3335,1479,Pine-Hardwood mix,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp
290,6,431477.625,3672226.237,405,Pine forest 21-40 years,45.72,39.624,4.825999898,3.556000102,6.705666751,0.958687135,9.929866976,10.25014055,3.235005537,152.0737671,173.5033203,0,0,0,0.672510693,0.917341686,0,2.241702311,0.044834048,0,0.336255347,3.586723698,3.653974992,0,0.112085116,0,0,0.112085116,0,6.27676692,8.966809246,10.28941361,0.004589509,186,3335,1478,Loblolly  pine,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp
295,2,435484.8042,3673032.843,411,Pine forest 5-20 years,30.48,15.24,5.334,2.794000102,2.806896952,1.0668,8.54909761,11.76812788,5.783793268,124.692965,147.2297174,0,0,0,0.672510693,0.359356111,0,2.241702311,0,0,0.336255347,3.878145223,7.307949984,0,0.089668099,0,13.80888691,1.008766085,0.784595854,4.931745085,8.966809246,0,0,186,3335,1044,Loblolly  pine,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp
306,5,444637.4273,3672345.681,432,Pine forest 21-40 years,24.384,21.336,2.032000102,0.762000061,8.508213413,0.840135632,7.765666814,6.414867888,0.363252616,93.02731027,107.5102114,0,0,0,0.672510693,1.695290377,0,2.241702311,0.313838324,0,0.269004289,3.586723698,4.707575078,0.986349084,0.112085116,0,0,0.112085116,0,1.345021387,1.145958222,10.28941361,0.005735765,624,3335,1044,Loblolly  pine,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp
380,2,451595.651,3674642.768,516,Pine - Mixed hardwoods   forest 21-40 years,42.672,45.72,3.81,2.794000102,9.9537393,0.1905,37.87373765,10.53709392,0,212.0395505,260.4503987,65.59818825,0,0,0.672510693,1.030970438,0,2.241702311,0,0,0.179336198,0.739761763,1.053600154,9.908324217,0,0,0,1.120851156,0,4.931745085,8.966809246,9.078894361,0.001737319,624,3335,965,Longleaf  pine,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp
381,3,452687.887,3674529.333,519,Pine - Mixed hardwoods   forest 21-40 years,45.72,60.96,3.30200002,2.032000102,7.666571611,0.310049327,13.84853455,39.04437925,0.273245063,105.3862881,158.3939105,0,0,0,0.672510693,0.822800245,0,2.241702311,0.067251072,0,0.246587277,0.739761763,1.053600154,3.766060107,0,0,0.515591532,1.120851156,0,3.586723698,8.966809246,9.078894361,0.00071062,624,3335,899,Pine-Hardwood mix,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp
395,7,433591.326,3674769.564,534,Hardwood forest 60+ years,54.864,0,6.350000203,5.841999797,2.430849312,1.270000102,27.42469242,32.62067144,4.22884991,88.62124438,150.3670695,15.8286255,0,0,0.672510693,1.062212101,0,0,0,0,0.470757508,4.774825923,10.44633344,1.031183063,0.672510693,0.336255347,2.01753217,1.905446965,0.336255347,10.31183153,3.586723698,7.626271712,0.000867539,186,3335,1056,Hardwoods,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp
402,6,439556.4375,3674624.812,543,Hardwood forest 60+ years,45.72,45.72,4.064000203,3.048000305,3.785376427,1.546055694,27.81623487,11.47028634,3.775082511,245.3604603,286.5992778,0,0,0,0.672510693,1.39836971,0,0,0.336255347,0,0.470757508,7.016528235,4.707575078,1.793361849,0.672510693,0.336255347,0,1.905446965,0.336255347,5.380085547,5.380085547,7.626271712,0.001508666,186,3335,1043,Hardwood-Pine mix,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp
421,1,454678.984,3675196.986,563,Hardwood forest 5-20   years,33.528,24.384,4.825999898,4.318000406,1.574472045,0.316557508,25.15650887,22.13873595,1.264975914,142.1457114,190.7059421,0,0,7.799158968,0.672510693,0.210885119,0,2.241702311,0.134502143,0,0.358672392,3.721226061,7.823541515,3.900562246,0,0,3.160800483,0,0,7.621787859,1.793361849,2.01753217,0,186,3335,1479,Hardwoods,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp
421,8,454421.315,3675048.273,564,Pine - Mixed hardwoods   forest 21-40 years,57.912,24.384,4.318000406,3.81,8.206355952,0.296974778,4.835101263,9.177246809,3.818652013,67.34554589,83.25499238,0,0,0,0.672510693,1.374905162,0,2.241702311,0.112085116,0,0.224170231,2.376204674,3.653974992,0,0,0,0,1.120851156,0,6.725107383,1.793361849,9.078894361,0.001084984,186,3335,1479,Pine-Hardwood mix,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp
425,4,428448.9251,3675851.319,569,Pine - Mixed hardwoods   forest 60+ years,48.768,39.624,8.890001016,6.350000203,4.62465359,0.963679759,24.16846513,27.99356249,3.271251846,390.6058228,444.0816538,3.216948401,0,0,0.672510693,1.878362493,0,0,0.269004289,0,0.313838324,3.721226061,6.254349897,9.908324217,1.56919173,2.241702311,0,0,0,11.20851156,17.93361849,10.65257006,0.005950399,186,3335,1479,Pine-Hardwood mix,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp
440,5,440612.7768,3675564.382,594,Pine - Mixed hardwoods   forest 21-40 years,45.72,24.384,3.556000102,1.270000041,2.850377434,0.177463399,16.74660506,13.30005568,6.334935284,110.7770912,144.3976628,0,0,0,0.672510693,0.536180245,0,2.241702311,0.022417025,0,0.470757508,6.11984731,13.5847169,2.062366127,0,0,0,1.120851156,0,2.241702311,2.690042774,9.078894361,0.003082726,186,3335,963,Pine-Hardwood mix,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp
455,0,452383.715,3675836.231,616,Pine forest 21-40 years,39.624,88.392,3.556000102,2.794000102,2.012844031,0.770805276,7.204003368,1.042801515,0.124365721,62.95282485,71.32399361,0,0,0,0.672510693,0.221443962,0,2.241702311,0.044834048,0,0.089668099,1.053600154,0.515591532,4.057481408,0.112085116,0,0,0.112085116,0,4.931745085,5.380085547,10.28941361,0.001860613,625,3335,899,Longleaf  pine,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp
473,0,434684.199,3676644.984,643,Hardwood forest 5-20   years,76.2,54.864,1.77800002,1.524000122,9.421327157,1.811211668,18.59618948,23.36065874,8.084567798,6.287872986,48.57608627,0,0,0,0.672510693,2.204050231,0,2.241702311,0.224170231,0,0.112085116,1.053600154,4.707575078,0,0,0,5.806009435,0,0,2.690042774,1.196172353,2.01753217,0,186,3335,898,Hardwoods,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp
509,0,430679.1883,3677473.349,682,Hardwood forest 60+ years,30.48,30.48,6.350000203,4.318000406,1.510958705,1.256316624,21.14217822,15.03814836,8.365941789,85.6868964,124.3518317,0,0,0,0.672510693,0.347475067,0,0,0.112085116,0,0.246587277,3.13838346,4.169566523,6.007762195,0.672510693,0.336255347,0.717344784,1.905446965,0.336255347,7.621787859,14.34689479,7.626271712,0.000255554,186,3335,1477,Hardwood-Pine mix,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp
509,2,430667.9159,3677673.714,683,Hardwood forest 60+ years,27.432,15.24,7.873999898,4.318000406,2.444157215,1.50326854,47.43610219,29.80145057,0.507528285,347.7124631,425.4574789,0,0,0,0.672510693,0.664322943,0,0,0.112085116,0,0.224170231,2.981464074,5.738758366,3.855727976,0.672510693,0.336255347,0,1.905446965,0.336255347,7.621787859,25.10706813,7.626271712,0.003005946,186,3335,1477,Hardwoods,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp
544,4,426236.3663,3678265.853,741,Pine forest 5-20 years,30.48,48.768,7.873999898,2.540000081,8.348458589,2.800059526,10.13210215,8.397129472,7.079488238,185.3902831,206.0656694,0,0,0,0.672510693,0.956887669,0,2.241702311,0.358672392,0,0.246587277,3.429804761,5.738758366,0,0.089668099,0,0.919098015,1.008766085,0.784595854,4.483404623,17.93361849,0,0,633,3335,1056,Loblolly  pine,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp
544,0,425843.7577,3678260.731,739,Pine forest 41-60 years,39.624,48.768,8.636000813,3.556000102,26.62678241,1.705328446,11.54526232,26.77288833,1.331437926,138.5319259,177.2523769,42.21602935,0,0,0.672510693,3.307855034,0,2.241702311,0.067251072,0,0.313838324,4.326485685,6.792358452,12.75528615,0.448340462,0,0,1.793361849,0,6.27676692,17.93361849,10.65257006,0.001732836,633,3335,1056,Loblolly  pine,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp
545,7,426502.3561,3678121.546,743,Pine forest 41-60 years,42.672,30.48,6.350000203,5.080000102,11.72572854,1.298406181,18.9254126,18.01383333,0.744374872,112.8513743,150.0858927,0,0,0,0.672510693,1.630554856,0,2.241702311,0.156919162,0,0.224170231,2.981464074,6.254349897,1.165685292,0.448340462,0,0,1.793361849,0,8.966809246,8.966809246,10.65257006,0.001858371,633,3335,1056,Loblolly  pine,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp
547,5,428544.7821,3677992.663,747,Pine forest 21-40 years,48.768,0,5.841999797,4.064000203,9.374100835,1.16840002,8.842450362,7.158759763,8.839997043,224.1346239,242.350011,0,0,0,0.672510693,1.423385807,0,2.241702311,0,0,0.224170231,2.981464074,3.13838346,2.062366127,0.112085116,0,0,0.112085116,0,7.173447397,10.76017109,10.28941361,0.008616604,625,3335,1478,Loblolly  pine,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp
547,5,428400.529,3678137.912,746,Pine forest 21-40 years,39.624,18.288,8.890001016,4.825999898,5.367012583,1.686991495,12.36556621,17.02464788,9.320295886,291.4464748,323.5384609,0,0,0,0.672510693,0.637956309,0,2.241702311,0.134502143,0,0.201753208,2.690042774,3.653974992,1.255353294,0.112085116,0,0,0.112085116,0,8.518469232,28.69378959,10.28941361,0.007826644,633,3335,1478,Loblolly  pine,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp
553,3,433386.5536,3678544.024,756,Hardwood forest 60+ years,30.48,18.288,6.604000102,5.080000102,2.970771605,1.268913398,54.91265912,39.23142689,2.338376396,145.502822,240.3721794,56.19976837,0,0,0.672510693,0.857563219,0,0,0.089668099,0,0.246587277,3.429804761,3.653974992,0,0.672510693,0.336255347,0,1.905446965,0.336255347,8.966809246,10.76017109,7.626271712,0.001100676,186,3335,1055,Hardwood-Pine mix,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp
580,5,425315.2759,3678793.384,792,Pine forest greater than   60 years,33.528,24.384,6.09600061,5.334,7.37713536,1.403009335,8.374896269,13.81610228,1.89287765,116.6341124,139.4477891,8.473478715,0,0,0.672510693,1.992095708,0,2.241702311,0.269004289,0,0.313838324,3.721226061,7.307949984,5.133498742,0.448340462,0,2.645208952,1.345021387,0.672510693,9.415150381,5.229443152,20.1753208,0.000932548,633,3335,966,Loblolly  pine,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp
582,0,426717.1932,3679000.379,793,Hardwood forest 60+ years,33.528,121.92,8.890001016,6.604000102,13.01887363,13.83831929,29.20558143,38.63108556,2.538241642,379.3840627,447.790371,0,0,0,0.672510693,0.565970563,0,0,0.605259624,0,0.201753208,2.981464074,5.223166834,1.322604431,0.672510693,0.336255347,7.464869145,1.905446965,0.336255347,11.65685269,16.14025731,7.626271712,0.000910131,633,3335,1056,Hardwoods,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp
586,0,429859.6797,3679063.542,799,Pine forest 41-60 years,33.528,45.72,12.19200122,3.556000102,14.8311809,2.426761212,12.84452249,2.269376799,5.173712863,68.29773809,84.69678133,0,0,14.65228324,0.672510693,2.371106819,0,2.241702311,0.112085116,0,0.313838324,4.035064385,7.307949984,54.92171111,0.448340462,0,0,1.793361849,0,6.27676692,26.90042998,10.65257006,0.001441415,186,3335,1056,Loblolly  pine,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp
586,8,429475.4333,3679079.513,801,Pine forest 41-60 years,36.576,51.816,10.4140001,3.048000305,5.02711273,2.055332389,20.43508703,40.34169273,1.597725798,117.8070562,179.0669004,14.32720211,0,0,0.672510693,0.786300399,0,2.241702311,0.067251072,0,0.246587277,3.586723698,5.738758366,5.066247224,0.448340462,0,0,1.793361849,0,5.380085547,21.52034219,10.65257006,0.002588227,186,3335,1056,Loblolly  pine,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp
587,0,430679.8451,3679065.388,802,Pine forest 21-40 years,36.576,33.528,5.080000102,3.81,6.406061458,1.098482314,11.70563527,9.161611607,3.203794092,131.2979391,154.2277404,25.61048722,0,0,0.672510693,0.779528217,0,2.241702311,0.156919162,0,0.291421323,3.429804761,4.707575078,0,0.112085116,0,0,0.112085116,0,6.725107383,8.966809246,10.28941361,0.003854937,186,3335,1054,Loblolly  pine,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp
587,8,430472.9127,3679076.916,803,Pine forest 41-60 years,30.48,24.384,4.825999898,3.81,8.380845722,1.116875287,6.246853196,5.116868897,2.057796641,85.62132661,97.89320311,0,0,0,0.672510693,0.905154559,0,2.241702311,0.224170231,0,0.313838324,3.721226061,3.653974992,0,0.448340462,0,0,1.793361849,0,6.725107383,8.966809246,10.65257006,0.003536635,186,3335,1054,Loblolly  pine,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp
624,4,430062.3058,3679881.121,839,Pine forest 41-60 years,33.528,48.768,5.841999797,3.556000102,13.78086449,1.19702199,5.908355923,8.697553898,0,90.38501127,104.9909124,0,0,0,0.672510693,3.811284434,0,2.241702311,0.112085116,0,0.313838324,4.326485685,9.392732685,9.07889593,0.448340462,0,0,1.793361849,0,6.27676692,17.93361849,10.65257006,0.002062366,186,3335,1055,Loblolly  pine,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp
624,5,430153.1837,3679582.405,840,Pine - Mixed hardwoods   forest 41-60 years,33.528,39.624,5.080000102,3.81,25.28200176,1.036638089,33.45878789,12.08198862,2.999641814,135.0484191,181.9646705,23.69262571,0,0,0.672510693,5.814918408,0,2.241702311,0.089668099,0,0.246587277,3.272885375,3.653974992,0,0.672510693,0,0,1.120851156,0,6.725107383,7.173447397,10.65257006,0.000950482,633,3335,1044,Pine-Hardwood mix,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp
652,1,427307.1541,3680823.37,872,Pine forest 41-60 years,51.816,36.576,3.81,0.762000061,21.10602108,1.037612962,11.69519499,18.74220052,0.552754786,196.1057771,226.6921911,0,0,0,0.672510693,1.897238523,0,2.241702311,0.201753208,0,0.201753208,2.690042774,4.707575078,6.500936703,0.448340462,0,0,1.793361849,0,1.345021387,3.586723698,10.65257006,0.001517632,633,3335,899,Loblolly  pine,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp
659,0,433093.8611,3680674.732,874,Hardwood forest 60+ years,42.672,70.104,3.81,0.762000061,12.2002674,2.648893966,34.33703978,27.69904091,8.1622856,116.1964873,181.9633166,0,0,0,0.672510693,2.490260246,0,0,0.313838324,0,0.291421323,3.272885375,6.254349897,5.447336617,0.672510693,0.336255347,1.322604431,1.905446965,0.336255347,1.345021387,5.380085547,7.626271712,0.000600776,186,3335,1055,Hardwoods,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp
664,1,436963.4277,3680822.331,884,Pine forest 41-60 years,97.536,112.776,1.77800002,0,16.08699653,14.79843075,1.554680182,1.968050088,0.512714486,15.09423732,19.12967876,0,0,0,0.672510693,1.282524228,0,2.241702311,0.336255347,0,0.179336198,1.053600154,1.053600154,0,0.448340462,0,0,1.793361849,0,0,0,10.65257006,0.012563807,186,3335,964,Loblolly  pine,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp
676,3,447064.7444,3681015.904,906,Hardwood forest 21-40   years,73.152,36.576,4.572,3.048000305,9.914311286,0.91440003,36.07889852,20.98847814,3.389284422,293.4342371,351.856317,0,0,0,0.672510693,2.193818878,0,0,0,0,0.381089393,1.793361849,1.053600154,0,0,0,0,0,0,5.380085547,8.966809246,9.684153985,0.014267328,186,3335,1042,Hardwoods,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp
687,0,429075.0548,3681484.282,913,Pine forest 41-60 years,30.48,33.528,5.588000203,3.81,13.47446916,1.50507192,23.32622843,25.35789668,2.587296366,245.9794705,295.1225752,0,0,0,0.672510693,2.120772335,0,2.241702311,0.269004289,0,0.269004289,3.721226061,6.254349897,0,0.448340462,0,0,1.793361849,0,6.725107383,10.76017109,10.65257006,0.00429342,186,3335,1055,Loblolly  pine,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp
687,7,428783.0117,3681197.905,915,Pine forest 41-60 years,30.48,36.576,3.048000305,2.540000081,16.46587817,0.787320163,10.91442039,20.76217829,0.645207992,158.3429207,190.6062985,46.02832883,0,0,0.672510693,3.754357525,0,2.241702311,0.156919162,0,0.201753208,2.981464074,3.13838346,7.016528235,0.448340462,0,12.10519248,1.793361849,0,4.483404623,5.380085547,10.65257006,0.003635028,186,3335,1055,Loblolly  pine,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp
688,3,430014.8959,3681629.835,917,Pine forest 41-60 years,48.768,24.384,6.09600061,5.080000102,28.89012236,1.195006896,15.55007919,24.55301795,0.889774531,136.4900018,176.8907881,0,0,0,0.672510693,3.873046695,0,2.241702311,0.067251072,0,0.313838324,4.326485685,8.361550294,12.48628187,0.448340462,0,0,1.793361849,0,8.966809246,7.173447397,10.65257006,0.001862855,186,3335,1479,Loblolly  pine,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp
689,6,430650.994,3681025.16,921,Pine forest 21-40 years,100.584,39.624,5.588000203,3.556000102,36.54123146,1.518183014,4.84578432,23.71623756,3.9488252,104.8168733,134.2241317,0,0,0,0.672510693,5.655162821,0,2.241702311,0.201753208,0,0.425923462,6.70269036,16.18509136,40.12647586,0.112085116,0,0,0.112085116,0,6.27676692,8.966809246,10.28941361,0.001625234,625,3335,1056,Loblolly  pine,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp
728,2,434707.085,3682715.171,951,Hardwood forest 60+ years,88.392,57.912,3.81,3.30200002,7.731401352,1.166100914,9.332808844,12.71970137,5.617981273,59.92613219,84.47396284,0,0,0,0.672510693,1.982948375,0,0,0.112085116,0,0.201753208,2.084783307,6.792358452,0,0.672510693,0.336255347,0,1.905446965,0.336255347,5.828426234,3.586723698,7.626271712,0.000676994,186,3335,1479,Hardwoods,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp
780,6,449936.0482,3682857.807,1001,Pine forest greater than   60 years,57.912,0,4.572,3.30200002,5.546750705,0.91440003,10.47403349,8.599820384,3.606476907,168.4781635,191.1585194,0,0,0,0.672510693,0.536769992,0,2.241702311,0,0,0.313838324,0.896680925,2.600374905,0,0.448340462,0,0,1.345021387,0.672510693,5.828426234,8.966809246,20.1753208,0.007106116,624,3335,1039,Loblolly  pine,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp
787,7,428109.2296,3683763.908,1016,Hardwood forest 60+ years,67.056,100.584,7.111999898,5.334,11.71580547,7.625474818,0,0,0,0,0,0,0,0,0.672510693,3.502915864,0,0,0.470757508,0,0.336255347,4.774825923,12.01552439,131.4534303,0.672510693,0.336255347,0,1.905446965,0.336255347,9.415150381,3.586723698,7.626271712,0,617,3335,1477,Hardwoods,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp
825,6,430674.0811,3684508.452,1064,Pine-hardwood forest   5-20 years,36.576,30.48,4.825999898,4.318000406,5.276557392,0.96519998,5.650941247,2.070716019,5.372523165,66.25703577,77.55738539,0,0,0,6.725107383,2.006118901,0,0,0,0,0.336255347,4.035064385,4.707575078,0,0,0,0,1.120851156,0,7.621787859,3.586723698,6.052596241,0,186,3335,1043,Longleaf  pine,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp
835,0,438720.8011,3684724.524,1078,Hardwood forest 60+ years,30.48,57.912,3.556000102,2.794000102,1.639609908,1.543236842,38.10227247,4.021875553,5.01573248,124.9920574,169.3990324,0,0,0,0.672510693,0.330239604,0,0,0.313838324,0,0.515591532,5.671507296,5.738758366,0,0.672510693,0.336255347,17.35077634,1.905446965,0.336255347,4.931745085,5.380085547,7.626271712,0.001887513,186,3335,966,Hardwoods,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp
835,8,438318.4643,3684683.188,1080,Hardwood forest 60+ years,27.432,15.24,3.81,3.048000305,0.97340544,0.751509241,44.75485585,15.95119819,1.31568266,282.5394293,344.2537406,0,0,0,0.672510693,0.363693312,0,0,0.044834048,0,0.425923462,5.671507296,4.169566523,0,0.672510693,0.336255347,1.188102292,1.905446965,0.336255347,5.380085547,5.380085547,7.626271712,0.001990632,186,3335,966,Hardwoods,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp
877,0,443545.6825,3685499.794,1147,Hardwood forest 60+ years,21.336,15.24,3.556000102,1.270000041,5.200586906,0.698777805,41.70843621,30.61147625,1.353116174,160.4606793,233.4218935,0,0,0,0.672510693,1.765019402,0,0,0.044834048,0,0.291421323,4.035064385,6.254349897,2.824545137,0.672510693,0.336255347,1.36743841,1.905446965,0.336255347,2.241702311,8.966809246,7.626271712,0.001143268,625,3335,1043,Hardwoods,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp
894,6,428257.4237,3686122.511,1172,Hardwood forest 60+ years,27.432,39.624,5.588000203,3.048000305,5.132685391,1.109893538,44.70451843,42.45310058,1.566993853,161.7889462,249.4924332,0,0,0,0.672510693,1.525249769,0,0,0.044834048,0,0.246587277,3.272885375,6.254349897,6.34401799,0.672510693,0.336255347,1.770944826,1.905446965,0.336255347,5.380085547,17.93361849,7.626271712,0.001515391,186,3335,1044,Hardwoods,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp
