Fuelbed_nu,PLOT_ID,SUBPLOT_ID,x,y,lon,lat,Fuelbed_Type,SAFSRM,EVT_GP,EVT_GP_N,us_loading_Mgha,ms_loading_Mgha,os_loading_Mgha,tree_crown_loading_Mgha,tree_loading_Mgha,snag_loading_Mgha,shrub_loading_Mgha,herb_loading_Mgha,1hr_loading_Mgha,10hr_loading_Mgha,100hr_loading_Mgha,1KhrS_loading_Mgha,1KhrR_loading_Mgha,1Khr_loading_Mgha,10KhrS_loading_Mgha,10KhrR_loading_Mgha,10Khr_loading_Mgha,GT10KhrS_loading_Mgha,GT10KhrR_loading_Mgha,litter_depth_,litter_loading_Mgha
304,229,0,434686.433,3671032.334,-81.70055846,33.17613738,Pine - Mixed hardwoods   forest 60+ years,LF 61: Managed Tree Plantation,731,Managed Tree Plantation,4.233632358,18.38775823,18.40855226,41.02994286,204.4418071,0,1.072310387,0.067251072,0.246587277,1.345021387,1.56919173,0,0.582842646,0.582842646,1.56919173,0,1.56919173,2.241702311,0,2.794000102,4.931745084
305,229,8,434494.512,3671024.001,-81.70261629,33.17605062,Pine forest greater than   60 years,LF 61: Managed Tree Plantation,731,Managed Tree Plantation,3.514173245,10.02740703,11.91778168,25.45936195,183.6481889,0,0.892488538,0.022417025,0.291421323,0.739761763,2.600374905,0,0,0,0.448340462,1.345021387,1.793361849,0,0.672510693,3.048000305,5.380085546
306,229,4,435095.741,3671019.955,-81.69616759,33.17605035,Pine - Mixed hardwoods   forest 60+ years,SAF 72: Southern Scrub Oak,658,Coastal Plain Oak Forest,4.312091715,32.53176103,7.890761199,44.73461394,188.2285024,0,1.498739173,0.022417025,0.381089393,1.501940548,4.169566523,0,1.950281145,1.950281145,1.56919173,0,1.56919173,2.241702311,0,0.508000041,0.896680924
307,230,0,435485.1958,3671021.29,-81.69199063,33.17608568,Pine forest 5-20 years,LF 61: Managed Tree Plantation,731,Managed Tree Plantation,1.088109973,4.211614357,6.788118943,12.08784327,95.53342359,0,2.942558658,0.224170231,0.156919162,1.345021387,0,0,0,0,0.089668099,1.008766085,1.098434184,0,0.784595854,1.016000051,1.793361849
308,230,8,435310.3136,3671013.633,-81.69386577,33.17600618,Hardwood forest 60+ years,SAF 72: Southern Scrub Oak,680,Sweetgum-Water Oak Forest,2.194765459,29.54160588,31.83153169,63.56790303,266.6108118,32.06302848,0.918330321,0.044834048,0.269004289,2.533123611,2.600374905,2.846962159,4.348902483,7.195864642,0.672510693,1.905446964,2.577957658,0.336255347,0.336255347,1.77800002,3.13838346
309,230,6,435503.169,3670621.238,-81.69176951,33.1724785,Pine forest greater than   60 years,LF 20: Developed,16,Developed-Upland Herbaceous,0,0,1.417309225,1.417309225,11.67263965,9.245842001,0.571561234,0.134502143,0.403506416,1.188102292,1.053600153,78.52683868,0,78.52683868,0.448340462,1.345021387,1.793361849,0,0.672510693,0.762000061,1.345021387
310,231,0,436314.5595,3671016.639,-81.68309504,33.17609285,Hardwood forest 60+ years,SAF 72: Southern Scrub Oak,668,Eastern Small Stream Riparian Forests,0.894216733,24.46447743,42.97277872,68.33147289,240.7715723,0,0.108623941,1.031183063,0.224170231,3.272885374,5.223166833,17.4628619,6.568187771,24.03104967,0.672510693,1.905446964,2.577957658,0.336255347,0.336255347,4.318000406,7.621787857
311,231,3,436466.4974,3671165.204,-81.68147581,33.17744176,Hardwood forest 60+ years,LF 46: Atlantic Coastal Plain Swamp,694,Atlantic Swamp Forests,3.654926146,28.80259397,4.740992582,37.19851269,186.1104299,0,5.172856532,0.112085116,0.201753208,2.376204674,1.56919173,8.249464504,0,8.249464504,0.672510693,1.905446964,2.577957658,0.336255347,0.336255347,5.080000102,8.966809244
312,231,4,436697.6994,3671016.982,-81.67898573,33.17611842,Hardwood forest 5-20   years,LF 46: Atlantic Coastal Plain Swamp,694,Atlantic Swamp Forests,4.446664019,17.63298379,18.64013132,40.71977913,106.1077351,0,1.243425196,0.627676647,0.269004289,4.169566523,7.823541514,0.986349084,2.084783306,3.07113239,0,0,0,0,0,3.30200002,5.828426233
313,233,0,437898.7765,3671030.94,-81.66610459,33.17631391,Pine - Mixed hardwoods   forest 60+ years,SAF 72: Southern Scrub Oak,658,Coastal Plain Oak Forest,0.04247712,21.53225908,13.63694767,35.21168386,211.1748586,46.58433824,1.288082238,0.022417025,0.179336198,2.690042773,2.084783306,1.950281145,0.851846945,2.802128091,1.56919173,0,1.56919173,2.241702311,0,2.286,4.035064384
314,233,7,437791.2531,3670876.942,-81.6672473,33.17491874,Hardwood forest 5-20   years,SAF 72: Southern Scrub Oak,668,Eastern Small Stream Riparian Forests,5.189930907,30.08873816,44.57548828,79.85415734,194.3214268,13.48426981,0.797059674,0.403506416,0.246587277,2.981464074,2.600374905,0,0,0,0,0,0,0,0,1.016000051,1.793361849
315,233,3,438188.2191,3671302.115,-81.6630186,33.17877635,Hardwood forest 41-60   years,SAF 72: Southern Scrub Oak,680,Sweetgum-Water Oak Forest,1.109707519,2.918520211,11.51353102,15.54175875,191.5675404,0,1.276910176,0,0.246587277,3.272885374,4.707575077,0,4.97657913,4.97657913,0.336255347,2.01753217,2.353787516,0,0,4.825999898,8.51846923
316,235,0,439516.029,3671027.608,-81.64875852,33.17637545,Pine - Mixed hardwoods   forest 41-60 years,LF 61: Managed Tree Plantation,731,Managed Tree Plantation,0.553341328,17.63830783,12.85402865,31.04567781,143.9586478,16.40772311,0.608568915,0.044834048,0.381089393,4.326485684,7.307949982,0,15.26599363,15.26599363,0.672510693,1.120851156,1.793361849,0,0,5.841999797,10.31183153
317,235,6,439541.383,3670829.588,-81.64847343,33.17459081,Pine - Mixed hardwoods   forest 41-60 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,0.499077763,14.96992125,32.37262258,47.8416216,162.9974479,75.4019886,0.491081655,0,0.627676647,6.85960952,10.96192497,0,21.47551038,21.47551038,0.672510693,1.120851156,1.793361849,0,0,5.080000102,8.966809244
318,235,5,439791.551,3670730.532,-81.64578375,33.17371132,Pine forest 41-60 years,LF 61: Managed Tree Plantation,731,Managed Tree Plantation,3.026368734,6.977983059,2.853759449,12.85811124,95.48600486,0,0.754850302,0,0.246587277,2.690042773,7.823541514,0,3.362553691,3.362553691,0.448340462,1.793361849,2.241702311,0,0,8.128000406,14.34689479
319,237,0,441116.227,3671019.392,-81.63159498,33.17638959,Pine forest 41-60 years,LF 46: Atlantic Coastal Plain Swamp,694,Atlantic Swamp Forests,6.375013559,2.617976303,7.103705346,16.09669521,72.86677572,0,2.898727549,0.022417025,0.224170231,2.084783306,3.653974991,0,1.210519248,1.210519248,0.448340462,1.793361849,2.241702311,0,0,6.858000305,12.10519248
320,237,1,441017.131,3671121.74,-81.63266448,33.17730733,Hardwood forest 5-20   years,LF 11: Water,11,Open Water,3.216635684,11.51628025,5.336424359,20.06934029,35.69011783,0,1.827741716,0.381089393,0.224170231,3.13838346,8.361550293,0,0.470757508,0.470757508,0,0,0,0,0,1.77800002,3.13838346
321,237,2,441173.457,3671433.585,-81.63100794,33.18012855,Pine forest 41-60 years,LF 61: Managed Tree Plantation,731,Managed Tree Plantation,1.366446457,3.402856584,4.19479464,8.964097681,71.86269932,0,1.594909099,0.089668099,0.291421323,2.824545136,4.169566523,0,0.650093715,0.650093715,0.448340462,1.793361849,2.241702311,0,0,8.636000813,15.24357571
322,240,0,443529.371,3671032.265,-81.60571337,33.17663431,Pine forest 21-40 years,LF 46: Atlantic Coastal Plain Swamp,694,Atlantic Swamp Forests,0.908967695,16.52482627,9.840250441,27.27404441,179.6450018,0,1.561872908,0.134502143,0.201753208,1.793361849,1.56919173,0,0,0,0.112085116,0.112085116,0.224170231,0,0,8.382,14.79523615
323,240,8,443338.883,3671018.96,-81.60775565,33.17650435,Hardwood forest 60+ years,SAF 72: Southern Scrub Oak,658,Coastal Plain Oak Forest,0.760438104,37.58758658,38.77567087,77.12369556,433.0491382,0,0.698668445,0.381089393,0.224170231,1.501940548,4.169566523,1.389855433,0,1.389855433,0.672510693,1.905446964,2.577957658,0.336255347,0.336255347,7.366000102,13.0018734
324,240,8,443134.928,3671023.343,-81.60994347,33.17653319,Pine - Mixed hardwoods   forest 21-40 years,LF 61: Managed Tree Plantation,731,Managed Tree Plantation,7.442803173,19.89356796,11.96751833,39.30388946,207.5605934,0,0.774122643,0.022417025,0.201753208,1.636442687,5.738758365,0,1.188102292,1.188102292,0,1.120851156,1.120851156,0,0,7.873999898,13.898555
325,242,0,445157.575,3671028.68,-81.58824958,33.17668571,Pine forest 5-20 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,0.501230043,7.220823532,11.58344187,19.30549545,165.7573646,0,0.782653486,0.044834048,0.179336198,2.084783306,0.515591532,0,1.412272568,1.412272568,0.089668099,1.008766085,1.098434184,0,0.784595854,7.873999898,13.898555
326,242,5,445294.679,3670890.773,-81.58677075,33.17544878,Pine forest 21-40 years,LF 46: Atlantic Coastal Plain Swamp,694,Atlantic Swamp Forests,0.161623329,5.494840529,5.070788463,10.72725232,83.05014336,0,1.765121331,0.134502143,0.112085116,0.448340462,2.600374905,3.42980476,13.38296347,16.81276823,0.112085116,0.112085116,0.224170231,0,0,6.858000305,12.10519248
327,242,3,445449.367,3671312.545,-81.58513692,33.17926082,Pine forest 5-20 years,LF 20: Developed,16,Developed-Upland Herbaceous,0.009183846,0,0,0.009183846,0.018941324,0,1.345003812,0.336255347,0.089668099,3.13838346,8.361550293,43.06310364,6.635438841,49.69854248,0.089668099,1.008766085,1.098434184,0,0.784595854,2.794000102,4.931745084
328,243,0,445970.587,3671019.658,-81.57952892,33.17664523,Pine - Mixed hardwoods   forest 60+ years,LF 46: Atlantic Coastal Plain Swamp,694,Atlantic Swamp Forests,2.577190548,11.49018974,17.92178454,31.98916483,128.4715694,0,0.741946481,0.067251072,0.089668099,0.448340462,0.515591532,0,0,0,1.56919173,0,1.56919173,2.241702311,0,4.064000203,7.173447395
329,243,6,446029.3363,3670752.5,-81.57888295,33.17423849,Pine - Mixed hardwoods   forest 60+ years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,4.566263096,10.60058431,23.02338341,38.19023081,265.1425864,14.00200979,0.529336081,0,0.156919162,1.501940548,2.622791928,3.31771942,0,3.31771942,1.56919173,0,1.56919173,2.241702311,0,6.604000102,11.65685269
330,243,7,445744.8411,3670669.173,-81.58192931,33.17347268,Hardwood forest 60+ years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,5.057615101,12.6306744,24.98182198,42.67011148,224.2859702,0,0.863383799,0.650093715,0.201753208,2.376204674,4.707575077,0,0,0,0.672510693,1.905446964,2.577957658,0.336255347,0.336255347,6.858000305,12.10519248
331,244,0,446768.481,3671022.405,-81.5709711,33.17670955,Pine forest 5-20 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,0.592028537,5.369070494,5.554390903,11.51548993,77.12296588,0,0.829127494,0.067251072,0.044834048,1.950281145,2.084783306,0,0,0,0.089668099,1.008766085,1.098434184,0,0.784595854,13.2080002,23.31370628
332,244,5,446900.763,3670879.944,-81.56954397,33.1754311,Pine forest 5-20 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,0.691247133,5.389709174,8.431980768,14.51293708,88.29150788,0,5.917437955,0.044834048,0.044834048,2.376204674,1.56919173,0,0,0,0.089668099,1.008766085,1.098434184,0,0.784595854,12.70000102,22.41702311
333,244,6,446759.729,3670629.876,-81.57104201,33.17316864,Pine forest 41-60 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,0.069730444,4.291659494,4.391812028,8.753201966,81.21860981,0,0.358812723,0.246587277,0.044834048,0.448340462,2.084783306,0,0,0,0.448340462,1.793361849,2.241702311,0,0,2.794000102,4.931745084
334,248,0,449986.2091,3671009.199,-81.53645779,33.17674392,Pine forest 41-60 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,0.109626134,6.324962622,4.915775197,11.35036395,99.17986624,0,2.264059481,0.134502143,0.201753208,1.793361849,4.707575077,0,0,0,0.448340462,1.793361849,2.241702311,0,0,2.794000102,4.931745084
335,248,8,449786.5471,3671021.254,-81.53859999,33.17684342,Pine forest 41-60 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,0.11368637,6.224230832,5.611815246,11.94973245,96.52401839,0,0.645273853,0.112085116,0,1.345021387,2.084783306,0,3.362553691,3.362553691,0.448340462,1.793361849,2.241702311,0,0,0.762000061,1.345021387
336,248,3,450270.7042,3671288.616,-81.53342162,33.1792773,Pine forest 21-40 years,LF 20: Developed,16,Developed-Upland Herbaceous,0,1.444619234,2.284361009,3.728980243,28.70342666,0,1.82833449,0.358672392,0.358672392,3.272885374,6.254349896,7.240699137,1.412272568,8.652971705,0.112085116,0.112085116,0.224170231,0,0,1.524000122,2.690042773
337,250,0,451603.7305,3671022.069,-81.51910925,33.17693356,Pine forest 5-20 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,0.098122157,5.127487167,6.312299022,11.53790835,104.8214396,0,0.626778285,0.201753208,0.313838324,2.376204674,3.653974991,0,0,0,0.089668099,1.008766085,1.098434184,0,0.784595854,1.524000122,2.690042773
338,250,4,451794.528,3671032.314,-81.51706333,33.17703448,Pine - Mixed hardwoods   forest 21-40 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,0,5.686735179,3.924299407,9.611034586,76.60786753,0,0.90820231,0.067251072,0.246587277,1.927863987,8.877141824,34.81363913,0,34.81363913,0,1.120851156,1.120851156,0,0,2.032000102,3.586723698
339,250,6,451585.7296,3670614.904,-81.51928066,33.17326022,Pine forest 5-20 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,0,7.220050145,10.58254465,17.8025948,131.480974,5.074803352,0.649592515,0.112085116,0.313838324,2.690042773,7.307949982,7.823541514,2.219285445,10.04282696,0.089668099,1.008766085,1.098434184,0,0.784595854,5.588000203,9.863490168
340,253,0,453999.285,3671013.401,-81.4934144,33.17695986,Hardwood forest 60+ years,LF 46: Atlantic Coastal Plain Swamp,694,Atlantic Swamp Forests,4.331787311,26.19636956,35.79071423,66.3188711,197.1553196,9.628642709,2.579671663,0.246587277,0.470757508,5.357668523,7.307949982,10.3790817,0,10.3790817,0.672510693,1.905446964,2.577957658,0.336255347,0.336255347,3.81,6.725107381
341,253,3,454158.784,3671167.97,-81.49171142,33.1783608,Hardwood forest 60+ years,SAF 72: Southern Scrub Oak,680,Sweetgum-Water Oak Forest,5.058000898,33.8166779,7.102497517,45.97717631,199.0283516,0,2.545187557,0.089668099,0.470757508,3.878145222,6.792358451,0,0,0,0.672510693,1.905446964,2.577957658,0.336255347,0.336255347,8.382,14.79523615
342,253,8,453599.626,3671028.536,-81.49770187,33.17707931,Pine forest 5-20 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,0.218626569,6.746550161,5.820625333,12.78580206,108.4290425,0,4.617286033,0.269004289,0.291421323,3.586723698,10.44633344,0,0,0,0.089668099,1.008766085,1.098434184,0,0.784595854,6.604000102,11.65685269
343,254,0,454828.993,3671033.734,-81.48451605,33.17717821,Hardwood forest 60+ years,SAF 72: Southern Scrub Oak,666,Eastern Floodplain Forests,3.051681364,6.077450442,25.13297996,34.26211177,106.830117,0,2.66932496,0.022417025,0.381089393,3.72122606,7.823541514,0.986349084,0,0.986349084,0.672510693,1.905446964,2.577957658,0.336255347,0.336255347,5.334,9.415150379
344,254,2,454809.628,3671224.982,-81.48473326,33.17890241,Hardwood forest 60+ years,SAF 72: Southern Scrub Oak,666,Eastern Floodplain Forests,1.720333465,27.83203214,33.15412933,62.70649493,367.0387615,0,1.49531856,0.134502143,0.358672392,3.42980476,8.361550293,1.389855433,6.635438841,8.025294273,0.672510693,1.905446964,2.577957658,0.336255347,0.336255347,3.81,6.725107381
345,254,1,454547.111,3671313.966,-81.48755349,33.17969404,Hardwood forest 60+ years,SAF 72: Southern Scrub Oak,658,Coastal Plain Oak Forest,1.882469068,19.38323995,33.08184788,54.34755689,190.237516,2.959055345,2.395337379,0.022417025,0.358672392,3.272885374,4.707575077,1.972698146,1.681276868,3.653975014,0.672510693,1.905446964,2.577957658,0.336255347,0.336255347,5.588000203,9.863490168
346,255,0,429063.319,3671835.482,-81.7609306,33.18302727,Hardwood forest 41-60   years,SAF 92: Sweetgum-Willow Oak,666,Eastern Floodplain Forests,0.525544466,23.30880591,16.4938659,40.32821628,143.4949965,0,3.125005877,0.470757508,0.291421323,4.483404622,4.707575077,0,1.076017154,1.076017154,0.336255347,2.01753217,2.353787516,0,0,8.890001016,15.6919173
347,255,7,428927.544,3671695.523,-81.762376,33.18175602,Hardwood forest 41-60   years,SAF 92: Sweetgum-Willow Oak,666,Eastern Floodplain Forests,0.49947228,18.42042208,17.5755664,36.49546076,139.2502614,0,3.44149591,0.336255347,0.246587277,3.586723698,6.792358451,0,15.26599363,15.26599363,0.336255347,2.01753217,2.353787516,0,0,7.111999898,12.55353384
348,255,3,429389.043,3672101.155,-81.75745748,33.18544476,Bald-cypress - Water   tupelo forest 0-50 yrs,SAF 72: Southern Scrub Oak,666,Eastern Floodplain Forests,1.264800725,4.105218458,3.385101405,8.755120587,169.5838831,0,1.516959819,0.381089393,0.470757508,4.169566523,6.254349896,0,1.053600153,1.053600153,0,0,0,0,0,5.080000102,13.69680112
349,258,0,432282.093,3671827.093,-81.72640498,33.18315785,Pine forest 41-60 years,SAF 72: Southern Scrub Oak,658,Coastal Plain Oak Forest,14.1639887,10.05745256,12.66993894,36.8913802,217.3658127,0,0.491166862,0.022417025,0.291421323,0.896680924,1.053600153,0,3.093549413,3.093549413,0.448340462,1.793361849,2.241702311,0,0,2.032000102,3.586723698
350,258,4,432492.653,3671837.185,-81.72414722,33.18326203,Pine forest 41-60 years,SAF 72: Southern Scrub Oak,658,Coastal Plain Oak Forest,1.661001993,18.75244061,12.37692558,32.79036818,228.6968109,0,0.931012595,0.044834048,0.336255347,2.241702311,1.56919173,0,2.219285445,2.219285445,0.448340462,1.793361849,2.241702311,0,0,1.77800002,3.13838346
351,258,5,432535.094,3671510.452,-81.72366776,33.18031774,Pine forest 41-60 years,SAF 83: Longleaf Pine-Slash Pine,698,Loblolly Pine-Slash Pine Forest and Woodland,0,5.509437598,7.494018672,13.00345627,114.6965037,0,1.997846795,0.313838324,0.246587277,0.896680924,0.515591532,0,0,0,0.448340462,1.793361849,2.241702311,0,0,1.270000041,2.241702311
352,260,0,434687.644,3671828.66,-81.70060263,33.18331987,Hardwood forest 60+ years,LF 46: Atlantic Coastal Plain Swamp,694,Atlantic Swamp Forests,0,38.44033686,34.13080764,72.57114451,252.9705912,0,1.801003588,0.538008577,0.291421323,2.241702311,5.223166833,0,0.515591532,0.515591532,0.672510693,1.905446964,2.577957658,0.336255347,0.336255347,2.032000102,3.586723698
353,260,2,434689.6446,3672033.081,-81.70059585,33.18516375,Pine forest 5-20 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,6.92843449,1.846049542,4.603040463,13.37752449,50.24227858,0,1.374510981,0.044834048,0.134502143,1.053600153,1.56919173,0,2.353787651,2.353787651,0.089668099,1.008766085,1.098434184,0,0.784595854,1.270000041,2.241702311
354,260,3,434987.3892,3672124.587,-81.69740863,33.18600702,Pine forest 41-60 years,LF 61: Managed Tree Plantation,731,Managed Tree Plantation,9.373382311,16.67018318,7.978188038,34.02175353,140.5236649,11.60103139,0.756719568,0,0.291421323,3.13838346,5.223166833,0,0.515591532,0.515591532,0.448340462,1.793361849,2.241702311,0,0,1.270000041,2.241702311
355,262,0,436292.3874,3671831.166,-81.68338987,33.18343815,Pine forest 5-20 years,LF 61: Managed Tree Plantation,731,Managed Tree Plantation,0.83279539,4.948401829,3.342582141,9.12377936,57.50425977,0,2.648709369,0.156919162,0.179336198,2.981464074,1.053600153,0,0,0,0.089668099,1.008766085,1.098434184,0,0.784595854,4.064000203,7.173447395
356,262,7,436148.6796,3671696.216,-81.68492186,33.1822125,Hardwood forest 60+ years,SAF 72: Southern Scrub Oak,658,Coastal Plain Oak Forest,1.554929168,9.045581767,59.79606861,70.39657954,418.703992,30.75412024,0.573870277,0.627676647,0.179336198,2.824545136,2.084783306,0,1.883030008,1.883030008,0.672510693,1.905446964,2.577957658,0.336255347,0.336255347,4.572,8.070128544
357,262,1,436032.625,3672106.349,-81.68619551,33.18590483,Pine forest greater than   60 years,LF 61: Managed Tree Plantation,731,Managed Tree Plantation,0.421311473,5.031975181,10.05060954,15.5038962,127.0502494,0,0.882693823,0.089668099,0.156919162,1.793361849,1.56919173,0,7.599370834,7.599370834,0.448340462,1.345021387,1.793361849,0,0.672510693,5.334,9.415150379
358,264,0,437887.2461,3671769.957,-81.66627871,33.18297882,Hardwood forest 60+ years,SAF 72: Southern Scrub Oak,668,Eastern Small Stream Riparian Forests,2.016167108,27.54542601,39.13593933,68.69753245,223.4456345,0,0.913711675,0.179336198,0.156919162,0.605259624,1.053600153,0,0,0,0.672510693,1.905446964,2.577957658,0.336255347,0.336255347,3.556000102,6.276766919
359,264,2,437916.1291,3672030.272,-81.66598666,33.18532839,Hardwood forest 60+ years,SAF 72: Southern Scrub Oak,668,Eastern Small Stream Riparian Forests,1.143220655,11.26139466,43.6144817,56.01909702,321.7003546,0,0.954400388,0.044834048,0.156919162,1.345021387,1.053600153,0,0,0,0.672510693,1.905446964,2.577957658,0.336255347,0.336255347,3.556000102,6.276766919
360,264,3,438242.4554,3672071.768,-81.66248911,33.18572133,Pine forest greater than   60 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,0.739687831,2.597723419,7.018151226,10.35556248,93.364877,0,0.482316913,0.022417025,0.112085116,0.291421323,0,3.653974991,0,3.653974991,0.448340462,1.345021387,1.793361849,0,0.672510693,4.064000203,7.173447395
361,265,0,438712.864,3671826.545,-81.65742669,33.18353629,Pine forest 21-40 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,11.55978183,7.927688761,8.10015368,27.58762427,120.9010806,0,1.068047902,0.044834048,0.313838324,4.169566523,2.600374905,6.030179217,0,6.030179217,0.112085116,0.112085116,0.224170231,0,0,3.048000305,5.380085546
362,265,2,438723.715,3672036.988,-81.65732447,33.185435,Pine - Mixed hardwoods   forest 21-40 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,9.226337175,27.7106462,23.49523485,60.43221822,231.926409,0,0.67517944,0.067251072,0.358672392,5.223166833,4.707575077,2.645208951,0,2.645208951,0,1.120851156,1.120851156,0,0,3.30200002,5.828426233
363,265,4,439106.736,3671823.113,-81.65320163,33.18352758,Pine forest 41-60 years,LF 61: Managed Tree Plantation,731,Managed Tree Plantation,5.019934775,4.521062979,10.63678107,20.17777883,144.2454848,0,0.849780096,0.044834048,0.269004289,2.690042773,4.707575077,0,0,0,0.448340462,1.793361849,2.241702311,0,0,3.81,6.725107381
364,270,0,442756.149,3671836.517,-81.61405726,33.18384772,Pine forest 41-60 years,LF 46: Atlantic Coastal Plain Swamp,694,Atlantic Swamp Forests,1.786138995,11.01170713,10.90581898,23.7036651,192.4898888,0,3.913903064,0.067251072,0.089668099,2.084783306,4.707575077,0,6.433685857,6.433685857,0.448340462,1.793361849,2.241702311,0,0,9.144,16.14025731
365,270,3,442893.94,3671972.464,-81.61258778,33.18508119,Pine forest 21-40 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,5.064366436,3.661406458,5.032747672,13.75852056,67.41894145,0,0.438152934,0.156919162,0.336255347,4.617907209,6.792358451,0,1.995115169,1.995115169,0.112085116,0.112085116,0.224170231,0,0,0.25400002,0.448340462
366,270,4,443132.836,3671830.06,-81.61001632,33.18380934,Pine forest 21-40 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,1.962931498,5.412283117,6.368369152,13.74358377,94.4261863,0,1.727402448,0.112085116,0.224170231,1.927863987,6.254349896,0,4.864494015,4.864494015,0.112085116,0.112085116,0.224170231,0,0,6.350000203,11.20851156
367,273,0,446029.3356,3671758.341,-81.57894262,33.18331083,Pine forest 21-40 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,3.410848478,6.492496244,8.569738755,18.47308348,130.158679,0,2.105127113,0.112085116,0.134502143,3.42980476,3.13838346,0,0,0,0.112085116,0.112085116,0.224170231,0,0,6.858000305,12.10519248
368,273,3,445366.9107,3671900.588,-81.58605666,33.1845606,Pine forest greater than   60 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,4.026131649,5.089494124,6.055104032,15.1707298,113.2159557,0,1.458418683,0.156919162,0.313838324,4.035064384,4.169566523,0,0,0,0.448340462,1.345021387,1.793361849,0,0.672510693,6.858000305,12.10519248
369,273,6,445224.6635,3671356.003,-81.58754971,33.17964145,Hardwood forest 41-60   years,LF 46: Atlantic Coastal Plain Swamp,694,Atlantic Swamp Forests,1.562919335,17.57699548,41.13543468,60.27534949,178.0092989,0,0.512923032,0.067251072,0.179336198,1.793361849,3.653974991,6.904443566,7.733872973,14.63831654,0.336255347,2.01753217,2.353787516,0,0,5.588000203,9.863490168
